trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
830,False,"{'a': 0.4, 'e': 0.79542059536195686}",25,13,-47.396657241320355,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
831,False,"{'a': 0.4, 'e': 0.79494435338751002}",20,0,-93.81331747028932,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
832,False,"{'a': 0.4, 'e': 0.79446762105144542}",25,2,-78.72662030937228,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 1}",1
833,False,"{'a': 0.4, 'e': 0.79399039864783538}",20,14,8.844890819559195,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.4, 'e': 0.79351268647105466}",30,0,-93.22966074064782,"{0: 21, 1: 0, 2: 8, 3: 0, 4: 1}",0
835,False,"{'a': 0.4, 'e': 0.79303448481578021}",30,0,-197.18331979324736,"{0: 20, 1: 0, 2: 6, 3: 0, 4: 4}",0
836,False,"{'a': 0.4, 'e': 0.79255579397699083}",25,0,-190.43264566357794,"{0: 11, 1: 2, 2: 9, 3: 1, 4: 2}",0
837,False,"{'a': 0.4, 'e': 0.79207661424996711}",20,0,-65.83067768359388,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
838,False,"{'a': 0.4, 'e': 0.79159694593029095}",25,5,-54.53960818099352,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
839,False,"{'a': 0.4, 'e': 0.79111678931384621}",20,0,-41.34102661201252,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
840,False,"{'a': 0.4, 'e': 0.79063614469681742}",20,0,-110.8205260981382,"{0: 11, 1: 5, 2: 2, 3: 0, 4: 2}",0
841,False,"{'a': 0.4, 'e': 0.79015501237569041}",25,0,-103.86892860064697,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
842,False,"{'a': 0.4, 'e': 0.78967339264725167}",25,0,-242.94451197115313,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 5}",0
843,False,"{'a': 0.4, 'e': 0.78919128580858844}",30,4,-127.3041274836066,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 2}",1
844,False,"{'a': 0.4, 'e': 0.78870869215708861}",20,10,-31.094595148510606,"{0: 5, 1: 2, 2: 3, 3: 0, 4: 0}",1
845,False,"{'a': 0.4, 'e': 0.78822561199044006}",20,0,-28.489115903978632,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
846,False,"{'a': 0.4, 'e': 0.78774204560663086}",20,0,-173.38051252773715,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 4}",0
847,False,"{'a': 0.4, 'e': 0.78725799330394919}",30,0,-56.67348123757192,"{0: 20, 1: 3, 2: 7, 3: 0, 4: 0}",0
848,False,"{'a': 0.4, 'e': 0.78677345538098276}",25,0,-157.07123645559295,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
849,False,"{'a': 0.4, 'e': 0.78628843213661892}",25,0,-38.42612383319166,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
850,False,"{'a': 0.4, 'e': 0.78580292387004436}",20,0,-63.929646959188574,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
851,False,"{'a': 0.4, 'e': 0.78531693088074495}",20,0,-60.085353408472685,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
852,False,"{'a': 0.4, 'e': 0.78483045346850555}",25,0,-113.41047855554947,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
853,False,"{'a': 0.4, 'e': 0.78434349193341002}",20,0,-117.3740763727709,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
854,False,"{'a': 0.4, 'e': 0.78385604657584063}",25,2,-189.09800303098936,"{0: 13, 1: 2, 2: 2, 3: 3, 4: 3}",1
855,False,"{'a': 0.4, 'e': 0.78336811769647818}",20,5,-33.583817023336294,"{0: 9, 1: 2, 2: 4, 3: 0, 4: 0}",1
856,False,"{'a': 0.4, 'e': 0.78287970559630149}",20,0,-76.24848942224523,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
857,False,"{'a': 0.4, 'e': 0.7823908105765881}",25,0,-83.13852314264768,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
858,False,"{'a': 0.4, 'e': 0.78190143293891279}",25,1,-25.33286390408393,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 0}",1
859,False,"{'a': 0.4, 'e': 0.78141157298514818}",25,0,-98.70943511854787,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
860,False,"{'a': 0.4, 'e': 0.78092123101746469}",25,0,-169.1670591815046,"{0: 12, 1: 7, 2: 1, 3: 3, 4: 2}",0
861,False,"{'a': 0.4, 'e': 0.78043040733832969}",35,18,-66.49230019038906,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 1}",1
862,False,"{'a': 0.4, 'e': 0.77993910225050811}",30,0,-126.81621408078232,"{0: 20, 1: 4, 2: 2, 3: 2, 4: 2}",0
863,False,"{'a': 0.4, 'e': 0.77944731605706141}",25,7,-92.10887030099389,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 2}",1
864,False,"{'a': 0.4, 'e': 0.77895504906134816}",20,0,-123.7183309427812,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
865,False,"{'a': 0.4, 'e': 0.77846230156702334}",25,0,-50.32235272999857,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
866,False,"{'a': 0.4, 'e': 0.77796907387803849}",25,0,3.921237262497863,"{0: 21, 1: 4, 2: 0, 3: 0, 4: 0}",0
867,False,"{'a': 0.4, 'e': 0.77747536629864089}",20,0,-89.96192314328252,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
868,False,"{'a': 0.4, 'e': 0.7769811791333745}",35,0,-161.26394525140657,"{0: 22, 1: 8, 2: 2, 3: 0, 4: 3}",0
869,False,"{'a': 0.4, 'e': 0.77648651268707858}",20,6,-125.70513658927284,"{0: 7, 1: 0, 2: 4, 3: 1, 4: 2}",1
870,False,"{'a': 0.4, 'e': 0.77599136726488838}",30,3,-136.7168756502482,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 2}",1
871,False,"{'a': 0.4, 'e': 0.77549574317223446}",30,0,-137.7769858426548,"{0: 21, 1: 0, 2: 6, 3: 1, 4: 2}",0
872,False,"{'a': 0.4, 'e': 0.77499964071484262}",20,0,-101.07821859648581,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",1
873,False,"{'a': 0.4, 'e': 0.77450306019873383}",25,0,-155.80168750219374,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
874,False,"{'a': 0.4, 'e': 0.77400600193022384}",20,0,-33.448084749448626,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
875,False,"{'a': 0.4, 'e': 0.77350846621592317}",20,12,-27.75360346104985,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
876,False,"{'a': 0.4, 'e': 0.77301045336273699}",20,0,-33.295495559535496,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
877,False,"{'a': 0.4, 'e': 0.77251196367786434}",20,0,-128.18252565539626,"{0: 8, 1: 4, 2: 6, 3: 1, 4: 1}",0
878,False,"{'a': 0.4, 'e': 0.77201299746879914}",20,0,-54.17748597337867,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
879,False,"{'a': 0.4, 'e': 0.7715135550433283}",30,2,-120.62283026985754,"{0: 22, 1: 2, 2: 0, 3: 1, 4: 3}",1
880,False,"{'a': 0.4, 'e': 0.77101363670953349}",25,0,-52.743251111020236,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
881,False,"{'a': 0.4, 'e': 0.77051324277578914}",25,0,-167.15846837020504,"{0: 11, 1: 6, 2: 5, 3: 1, 4: 2}",0
882,False,"{'a': 0.4, 'e': 0.77001237355076357}",20,0,-69.85056769370902,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
883,False,"{'a': 0.4, 'e': 0.76951102934341797}",20,0,-53.582133266455756,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
884,False,"{'a': 0.4, 'e': 0.76900921046300663}",25,1,-20.86264607820357,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 0}",1
885,False,"{'a': 0.4, 'e': 0.7685069172190766}",25,0,-107.41953065257704,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
886,False,"{'a': 0.4, 'e': 0.7680041499214677}",25,10,-45.761109323268414,"{0: 9, 1: 1, 2: 5, 3: 0, 4: 0}",1
887,False,"{'a': 0.4, 'e': 0.76750090888031208}",20,0,-89.09175568708835,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
888,False,"{'a': 0.4, 'e': 0.76699719440603387}",30,10,-61.21228124052943,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
889,False,"{'a': 0.4, 'e': 0.76649300680934984}",20,0,-69.95995523332707,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
890,False,"{'a': 0.4, 'e': 0.76598834640126789}",20,2,-2.653586560810883,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
891,False,"{'a': 0.4, 'e': 0.76548321349308812}",20,10,-96.22752619694198,"{0: 4, 1: 0, 2: 4, 3: 1, 4: 1}",1
892,False,"{'a': 0.4, 'e': 0.76497760839640183}",30,0,-162.94443483608634,"{0: 17, 1: 3, 2: 7, 3: 1, 4: 2}",0
893,False,"{'a': 0.4, 'e': 0.76447153142309154}",25,0,-95.65193382379938,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
894,False,"{'a': 0.4, 'e': 0.76396498288533121}",20,14,10.864123036573222,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.4, 'e': 0.76345796309558511}",30,0,-133.33165631631707,"{0: 17, 1: 3, 2: 8, 3: 1, 4: 1}",0
896,False,"{'a': 0.4, 'e': 0.76295047236660873}",20,10,-20.035584017711052,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 0}",1
897,False,"{'a': 0.4, 'e': 0.76244251101144789}",20,0,-13.877273130771174,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
898,False,"{'a': 0.4, 'e': 0.76193407934343849}",25,0,-162.91636032684332,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
899,False,"{'a': 0.4, 'e': 0.76142517767620677}",20,0,-72.9459838771297,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
900,False,"{'a': 0.4, 'e': 0.76091580632366906}",25,0,-152.33607043691012,"{0: 16, 1: 0, 2: 5, 3: 2, 4: 2}",0
901,False,"{'a': 0.4, 'e': 0.76040596560003104}",25,0,-38.523302899516715,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
902,False,"{'a': 0.4, 'e': 0.75989565581978791}",25,0,-110.90954311491505,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
903,False,"{'a': 0.4, 'e': 0.75938487729772464}",25,0,-56.92441369198371,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
904,False,"{'a': 0.4, 'e': 0.75887363034891497}",25,4,-26.82006695287802,"{0: 14, 1: 5, 2: 2, 3: 0, 4: 0}",1
905,False,"{'a': 0.4, 'e': 0.75836191528872188}",25,0,-69.57616141798961,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
906,False,"{'a': 0.4, 'e': 0.75784973243279663}",20,6,-47.78549511759076,"{0: 7, 1: 2, 2: 5, 3: 0, 4: 0}",1
907,False,"{'a': 0.4, 'e': 0.75733708209707962}",30,0,-120.30902634143882,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
908,False,"{'a': 0.4, 'e': 0.75682396459779921}",35,14,-34.93944818306941,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 0}",1
909,False,"{'a': 0.4, 'e': 0.7563103802514719}",20,0,-10.39391412886111,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
910,False,"{'a': 0.4, 'e': 0.7557963293749026}",30,19,-17.946140975744946,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 0}",1
911,False,"{'a': 0.4, 'e': 0.75528181228518354}",20,0,-66.01868044520961,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
912,False,"{'a': 0.4, 'e': 0.75476682929969485}",25,0,-143.2330366342037,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 3}",0
913,False,"{'a': 0.4, 'e': 0.75425138073610376}",20,0,-9.25587536528073,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
914,False,"{'a': 0.4, 'e': 0.75373546691236504}",25,0,-65.83546033464265,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
915,False,"{'a': 0.4, 'e': 0.7532190881467199}",20,11,-88.01296314811604,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 2}",1
916,False,"{'a': 0.4, 'e': 0.75270224475769709}",20,0,-95.28484542323878,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
917,False,"{'a': 0.4, 'e': 0.75218493706411149}",20,0,-64.04072755856753,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
918,False,"{'a': 0.4, 'e': 0.75166716538506417}",20,0,-128.5290173310462,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
919,False,"{'a': 0.4, 'e': 0.75114893003994321}",30,0,-161.41010567952617,"{0: 17, 1: 4, 2: 6, 3: 1, 4: 2}",0
920,False,"{'a': 0.4, 'e': 0.75063023134842177}",20,0,-39.104987039193965,"{0: 13, 1: 5, 2: 1, 3: 1, 4: 0}",0
921,False,"{'a': 0.4, 'e': 0.75011106963045959}",20,5,-50.455545031252015,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
922,False,"{'a': 0.4, 'e': 0.74959144520630139}",20,1,-89.21285542391328,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 1}",1
923,False,"{'a': 0.4, 'e': 0.74907135839647787}",25,11,-26.728805310263397,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
924,False,"{'a': 0.4, 'e': 0.74855080952180475}",20,0,-139.18730732818244,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
925,False,"{'a': 0.4, 'e': 0.7480297989033825}",20,0,-112.66214933369356,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
926,False,"{'a': 0.4, 'e': 0.74750832686259683}",20,1,-82.84004329243196,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 0}",1
927,False,"{'a': 0.4, 'e': 0.74698639372111764}",20,3,-24.043138155449572,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 0}",1
928,False,"{'a': 0.4, 'e': 0.74646399980089995}",20,0,-22.171761575045494,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
929,False,"{'a': 0.4, 'e': 0.74594114542418211}",30,14,-35.63592428018992,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 0}",1
930,False,"{'a': 0.4, 'e': 0.74541783091348734}",25,0,-123.21117743430929,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
931,False,"{'a': 0.4, 'e': 0.744894056591622}",20,0,-117.97666074070348,"{0: 12, 1: 1, 2: 3, 3: 3, 4: 1}",0
932,False,"{'a': 0.4, 'e': 0.74436982278167674}",20,0,-68.83597306547443,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
933,False,"{'a': 0.4, 'e': 0.74384512980702511}",30,9,-28.702949417075253,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 0}",1
934,False,"{'a': 0.4, 'e': 0.74331997799132399}",30,21,2.643097469787558,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
